Gmt time,Open,High,Low,Close,Volume
09.08.2021 14:00:00.000,4.56480,4.56726,4.56323,4.56551,955010009.7656
09.08.2021 15:00:00.000,4.56551,4.56570,4.56220,4.56323,1741540039.0625
09.08.2021 16:00:00.000,4.56323,4.56468,4.56308,4.56384,1040930053.7109
09.08.2021 17:00:00.000,4.56384,4.56469,4.56379,4.56459,321000000
09.08.2021 18:00:00.000,4.56451,4.56470,4.56305,4.56305,918020019.5313
09.08.2021 19:00:00.000,4.56315,4.56430,4.56287,4.56419,1263719970.7031
09.08.2021 20:00:00.000,4.56427,4.56427,4.56228,4.56240,366910003.6621
09.08.2021 21:00:00.000,4.56239,4.56274,4.56079,4.56147,36750000
09.08.2021 22:00:00.000,4.56204,4.56371,4.56173,4.56203,88500000
09.08.2021 23:00:00.000,4.56197,4.56290,4.56187,4.56276,151000000
10.08.2021 00:00:00.000,4.56275,4.56307,4.56262,4.56272,411000000
10.08.2021 01:00:00.000,4.56272,4.56288,4.56258,4.56279,516000000
10.08.2021 02:00:00.000,4.56279,4.56302,4.56239,4.56260,448000000
10.08.2021 03:00:00.000,4.56245,4.56273,4.56242,4.56267,326000000
10.08.2021 04:00:00.000,4.56267,4.56280,4.56243,4.56267,210000000
10.08.2021 05:00:00.000,4.56267,4.56314,4.56237,4.56313,568000000
10.08.2021 06:00:00.000,4.56314,4.56361,4.55836,4.55856,431859985.3516
10.08.2021 07:00:00.000,4.55856,4.56532,4.55612,4.56532,1698959960.9375
10.08.2021 08:00:00.000,4.56545,4.57082,4.56535,4.56708,1345770019.5313
10.08.2021 09:00:00.000,4.56699,4.57378,4.56513,4.57283,1044040039.0625
10.08.2021 10:00:00.000,4.57283,4.58105,4.57275,4.57769,1334189941.4063
10.08.2021 11:00:00.000,4.57771,4.57866,4.57343,4.57463,715229980.4688
10.08.2021 12:00:00.000,4.57463,4.57627,4.57392,4.57428,812320007.3242
10.08.2021 13:00:00.000,4.57427,4.57733,4.57044,4.57705,1672239990.2344
10.08.2021 14:00:00.000,4.57706,4.57790,4.57489,4.57608,1133270019.5313
10.08.2021 15:00:00.000,4.57605,4.57643,4.57418,4.57585,788140014.6484
10.08.2021 16:00:00.000,4.57585,4.57948,4.57584,4.57744,1098619995.1172
10.08.2021 17:00:00.000,4.57743,4.57937,4.57707,4.57854,763739990.2344
10.08.2021 18:00:00.000,4.57830,4.57951,4.57719,4.57729,304220001.2207
10.08.2021 19:00:00.000,4.57729,4.57756,4.57660,4.57679,343119995.1172
10.08.2021 20:00:00.000,4.57679,4.57778,4.56606,4.57361,891570007.3242
10.08.2021 21:00:00.000,4.57361,4.57361,4.57361,4.57361,750000
10.08.2021 22:00:00.000,4.57022,4.57359,4.56894,4.57359,265059997.5586
10.08.2021 23:00:00.000,4.57295,4.57410,4.57295,4.57392,21250000
11.08.2021 00:00:00.000,4.57421,4.57757,4.57355,4.57687,931799987.793
11.08.2021 01:00:00.000,4.57752,4.57752,4.57681,4.57730,75080001.8311
11.08.2021 02:00:00.000,4.57736,4.57736,4.57701,4.57701,86250000
11.08.2021 03:00:00.000,4.57701,4.57729,4.57701,4.57722,10750000
11.08.2021 04:00:00.000,4.57729,4.57787,4.57721,4.57748,55000000
11.08.2021 05:00:00.000,4.57748,4.57806,4.57743,4.57767,654000000
11.08.2021 06:00:00.000,4.57758,4.58162,4.57758,4.58016,684419982.9102
11.08.2021 07:00:00.000,4.58017,4.59094,4.58010,4.58692,1380439941.4063
11.08.2021 08:00:00.000,4.58680,4.58821,4.58250,4.58511,1256420043.9453
11.08.2021 09:00:00.000,4.58512,4.59003,4.58364,4.58900,676349975.5859
11.08.2021 10:00:00.000,4.58899,4.59010,4.58810,4.58852,926900024.4141
11.08.2021 11:00:00.000,4.58851,4.58943,4.58648,4.58685,388540008.5449
11.08.2021 12:00:00.000,4.58687,4.58711,4.57893,4.58333,2962389892.5781
11.08.2021 13:00:00.000,4.58353,4.58454,4.57933,4.58179,1602619995.1172
11.08.2021 14:00:00.000,4.58170,4.58420,4.57632,4.57691,1239790039.0625
11.08.2021 15:00:00.000,4.57681,4.57681,4.57273,4.57650,1268849975.5859
11.08.2021 16:00:00.000,4.57648,4.57683,4.57545,4.57570,587900024.4141
11.08.2021 17:00:00.000,4.57545,4.57650,4.57491,4.57650,729849975.5859
11.08.2021 18:00:00.000,4.57625,4.57739,4.57617,4.57707,861580017.0898
11.08.2021 19:00:00.000,4.57685,4.58033,4.57649,4.57966,269869995.1172
11.08.2021 20:00:00.000,4.57967,4.58264,4.57205,4.57745,2093709960.9375
11.08.2021 21:00:00.000,4.57206,4.57666,4.56737,4.57448,43610000.6104
11.08.2021 22:00:00.000,4.57487,4.57865,4.57203,4.57366,8912429687.5
11.08.2021 23:00:00.000,4.57211,4.57700,4.57210,4.57622,68250000
12.08.2021 00:00:00.000,4.57621,4.57769,4.57533,4.57757,424980010.9863
12.08.2021 01:00:00.000,4.57757,4.57808,4.57675,4.57675,115199996.9482
12.08.2021 02:00:00.000,4.57675,4.57808,4.57531,4.57788,269079986.5723
12.08.2021 03:00:00.000,4.57778,4.57799,4.57675,4.57782,104580001.8311
12.08.2021 04:00:00.000,4.57799,4.57841,4.57591,4.57830,228309997.5586
12.08.2021 05:00:00.000,4.57829,4.57993,4.57721,4.57721,569010009.7656
12.08.2021 06:00:00.000,4.57764,4.58397,4.57764,4.58344,530669982.9102
12.08.2021 07:00:00.000,4.58352,4.58694,4.58193,4.58310,1420949951.1719
12.08.2021 08:00:00.000,4.58310,4.59198,4.58310,4.59100,1370319946.2891
12.08.2021 09:00:00.000,4.59101,4.59390,4.58817,4.59093,1969150024.4141
12.08.2021 10:00:00.000,4.59094,4.59131,4.58713,4.59055,947700012.207
12.08.2021 11:00:00.000,4.59051,4.59227,4.58849,4.58864,2287399902.3438
12.08.2021 12:00:00.000,4.58868,4.58868,4.58401,4.58404,1026989990.2344
12.08.2021 13:00:00.000,4.58404,4.58538,4.57813,4.57814,1209160034.1797
12.08.2021 14:00:00.000,4.57823,4.58153,4.57340,4.57550,1278640014.6484
12.08.2021 15:00:00.000,4.57550,4.57740,4.57363,4.57476,2559320068.3594
12.08.2021 16:00:00.000,4.57477,4.57639,4.57122,4.57473,1128160034.1797
12.08.2021 17:00:00.000,4.57475,4.57711,4.57381,4.57525,3823270019.5313
12.08.2021 18:00:00.000,4.57507,4.57614,4.57149,4.57570,2611350097.6563
12.08.2021 19:00:00.000,4.57565,4.57719,4.57525,4.57525,394619995.1172
12.08.2021 20:00:00.000,4.57540,4.57581,4.57233,4.57267,2545229980.4688
12.08.2021 21:00:00.000,4.57260,4.57371,4.56907,4.56941,165250000
12.08.2021 22:00:00.000,4.56962,4.57246,4.56917,4.57079,693880004.8828
12.08.2021 23:00:00.000,4.57088,4.57591,4.57078,4.57158,668000000
13.08.2021 00:00:00.000,4.57157,4.57248,4.56977,4.57231,896469970.7031
13.08.2021 01:00:00.000,4.57205,4.57248,4.57057,4.57231,259799987.793
13.08.2021 02:00:00.000,4.57237,4.57258,4.57231,4.57252,50939998.6267
13.08.2021 03:00:00.000,4.57251,4.57258,4.57251,4.57251,50250000
13.08.2021 04:00:00.000,4.57251,4.57280,4.57175,4.57224,112809997.5586
13.08.2021 05:00:00.000,4.57224,4.57321,4.57224,4.57320,449739990.2344
13.08.2021 06:00:00.000,4.57320,4.57456,4.57053,4.57388,649590026.8555
13.08.2021 07:00:00.000,4.57388,4.57462,4.56552,4.56841,1431339965.8203
13.08.2021 08:00:00.000,4.56841,4.57394,4.56820,4.57102,975780029.2969
13.08.2021 09:00:00.000,4.57103,4.57825,4.56993,4.57112,1216400024.4141
13.08.2021 10:00:00.000,4.57112,4.57410,4.56870,4.57318,743380004.8828
13.08.2021 11:00:00.000,4.57318,4.57482,4.57086,4.57314,917169982.9102
13.08.2021 12:00:00.000,4.57309,4.57456,4.57203,4.57289,975679992.6758
13.08.2021 13:00:00.000,4.57313,4.58168,4.57244,4.57448,1754619995.1172
13.08.2021 14:00:00.000,4.57430,4.57904,4.57140,4.57210,1062739990.2344
13.08.2021 15:00:00.000,4.57211,4.57268,4.56303,4.56504,1053119995.1172
13.08.2021 16:00:00.000,4.56514,4.56551,4.56481,4.56545,245119995.1172
13.08.2021 17:00:00.000,4.56539,4.56577,4.56485,4.56577,169000000
13.08.2021 18:00:00.000,4.56564,4.56566,4.56451,4.56549,624989990.2344
13.08.2021 19:00:00.000,4.56541,4.56588,4.56416,4.56588,950520019.5313
13.08.2021 20:00:00.000,4.56589,4.56589,4.55747,4.55747,298779998.7793
13.08.2021 21:00:00.000,4.55747,4.55747,4.55747,4.55747,0
13.08.2021 22:00:00.000,4.55747,4.55747,4.55747,4.55747,0
13.08.2021 23:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 00:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 01:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 02:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 03:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 04:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 05:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 06:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 07:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 08:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 09:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 10:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 11:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 12:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 13:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 14:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 15:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 16:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 17:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 18:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 19:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 20:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 21:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 22:00:00.000,4.55747,4.55747,4.55747,4.55747,0
14.08.2021 23:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 00:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 01:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 02:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 03:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 04:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 05:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 06:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 07:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 08:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 09:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 10:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 11:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 12:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 13:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 14:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 15:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 16:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 17:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 18:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 19:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 20:00:00.000,4.55747,4.55747,4.55747,4.55747,0
15.08.2021 21:00:00.000,4.56186,4.56364,4.56186,4.56286,40500000
15.08.2021 22:00:00.000,4.56423,4.56483,4.56291,4.56447,88139999.3896
15.08.2021 23:00:00.000,4.56435,4.56458,4.55823,4.56347,234500000
16.08.2021 00:00:00.000,4.56347,4.56394,4.56260,4.56373,435000000
16.08.2021 01:00:00.000,4.56393,4.56672,4.56202,4.56382,240500000
16.08.2021 02:00:00.000,4.56383,4.56476,4.56332,4.56351,209500000
16.08.2021 03:00:00.000,4.56358,4.56366,4.56312,4.56360,77500000
16.08.2021 04:00:00.000,4.56376,4.56403,4.56333,4.56403,30500000
16.08.2021 05:00:00.000,4.56389,4.56520,4.56340,4.56392,121500000
16.08.2021 06:00:00.000,4.56392,4.56651,4.56320,4.56364,365670013.4277
16.08.2021 07:00:00.000,4.56363,4.56697,4.56333,4.56381,1216489990.2344
16.08.2021 08:00:00.000,4.56380,4.56573,4.56282,4.56476,1022630004.8828
16.08.2021 09:00:00.000,4.56476,4.56852,4.56313,4.56770,543150024.4141
16.08.2021 10:00:00.000,4.56780,4.56882,4.56501,4.56674,872809997.5586
16.08.2021 11:00:00.000,4.56676,4.56690,4.56424,4.56606,905590026.8555
16.08.2021 12:00:00.000,4.56607,4.56770,4.56423,4.56523,1448459960.9375
16.08.2021 13:00:00.000,4.56523,4.56822,4.56435,4.56687,2129489990.2344
16.08.2021 14:00:00.000,4.56677,4.56677,4.56243,4.56296,1214270019.5313
16.08.2021 15:00:00.000,4.56295,4.56295,4.55671,4.55924,4917330078.125
16.08.2021 16:00:00.000,4.55919,4.55987,4.55729,4.55973,1318670043.9453
16.08.2021 17:00:00.000,4.55973,4.55973,4.55852,4.55906,160869995.1172
16.08.2021 18:00:00.000,4.55882,4.55975,4.55800,4.55956,607460021.9727
16.08.2021 19:00:00.000,4.55956,4.56006,4.55793,4.55884,822440002.4414
16.08.2021 20:00:00.000,4.55894,4.56081,4.55543,4.55760,854640014.6484
16.08.2021 21:00:00.000,4.55760,4.55805,4.55235,4.55325,41119998.9319
16.08.2021 22:00:00.000,4.55687,4.55845,4.55465,4.55676,162669998.1689
16.08.2021 23:00:00.000,4.55709,4.55788,4.55679,4.55751,191250000
17.08.2021 00:00:00.000,4.55756,4.55775,4.55688,4.55724,74620002.7466
17.08.2021 01:00:00.000,4.55725,4.55746,4.55725,4.55730,39750000
17.08.2021 02:00:00.000,4.55733,4.55759,4.55723,4.55736,569000000
17.08.2021 03:00:00.000,4.55736,4.55766,4.55720,4.55753,1061500000
17.08.2021 04:00:00.000,4.55753,4.56256,4.55746,4.56055,729690002.4414
17.08.2021 05:00:00.000,4.56055,4.56080,4.55815,4.55933,1018609985.3516
17.08.2021 06:00:00.000,4.55934,4.56922,4.55913,4.56871,943890014.6484
17.08.2021 07:00:00.000,4.56872,4.57137,4.56353,4.56739,2166669921.875
17.08.2021 08:00:00.000,4.56758,4.56995,4.56623,4.56726,520080017.0898
17.08.2021 09:00:00.000,4.56727,4.56870,4.56651,4.56734,851020019.5313
17.08.2021 10:00:00.000,4.56733,4.56752,4.56295,4.56313,888830017.0898
17.08.2021 11:00:00.000,4.56313,4.56466,4.55952,4.55952,682039978.0273
17.08.2021 12:00:00.000,4.55952,4.56147,4.55679,4.56084,1340219970.7031
17.08.2021 13:00:00.000,4.56088,4.56339,4.55933,4.56247,1623589965.8203
17.08.2021 14:00:00.000,4.56247,4.56705,4.56192,4.56472,1281640014.6484
17.08.2021 15:00:00.000,4.56471,4.56481,4.56053,4.56311,897729980.4688
17.08.2021 16:00:00.000,4.56310,4.56558,4.56310,4.56557,443440002.4414
17.08.2021 17:00:00.000,4.56556,4.56677,4.56543,4.56543,1471530029.2969
17.08.2021 18:00:00.000,4.56543,4.56586,4.56375,4.56379,907859985.3516
17.08.2021 19:00:00.000,4.56358,4.56370,4.56238,4.56259,137979995.7275
17.08.2021 20:00:00.000,4.56225,4.56245,4.55915,4.56085,604859985.3516
17.08.2021 21:00:00.000,4.56038,4.56235,4.55660,4.55673,22950000.7629
17.08.2021 22:00:00.000,4.55895,4.56206,4.55845,4.55995,171270004.2725
17.08.2021 23:00:00.000,4.56027,4.56276,4.55915,4.56077,788820007.3242
18.08.2021 00:00:00.000,4.56029,4.56157,4.55315,4.56119,1579890014.6484
18.08.2021 01:00:00.000,4.56131,4.56321,4.55953,4.56028,1202369995.1172
18.08.2021 02:00:00.000,4.56041,4.56170,4.55951,4.55994,1579170043.9453
18.08.2021 03:00:00.000,4.55995,4.56181,4.55894,4.56107,4352209960.9375
18.08.2021 04:00:00.000,4.56127,4.56184,4.55820,4.55942,1930969970.7031
18.08.2021 05:00:00.000,4.55954,4.56151,4.55799,4.56034,795820007.3242
18.08.2021 06:00:00.000,4.56074,4.56334,4.55735,4.56062,1024209960.9375
18.08.2021 07:00:00.000,4.56061,4.56175,4.55485,4.55575,1497729980.4688
18.08.2021 08:00:00.000,4.55586,4.55953,4.55163,4.55522,1344369995.1172
18.08.2021 09:00:00.000,4.55502,4.56191,4.55502,4.56142,1092829956.0547
18.08.2021 10:00:00.000,4.56147,4.56480,4.55971,4.56301,518950012.207
18.08.2021 11:00:00.000,4.56295,4.56352,4.56131,4.56175,752099975.5859
18.08.2021 12:00:00.000,4.56175,4.56396,4.55971,4.56033,1464030029.2969
18.08.2021 13:00:00.000,4.56024,4.56193,4.55893,4.55903,955580017.0898
18.08.2021 14:00:00.000,4.55911,4.56336,4.55542,4.55608,1450589965.8203
18.08.2021 15:00:00.000,4.55601,4.55813,4.55424,4.55682,1262119995.1172
18.08.2021 16:00:00.000,4.55691,4.55720,4.55480,4.55489,757010009.7656
18.08.2021 17:00:00.000,4.55499,4.55604,4.55214,4.55245,192190002.4414
18.08.2021 18:00:00.000,4.55300,4.55549,4.55125,4.55399,4825870117.1875
18.08.2021 19:00:00.000,4.55399,4.55606,4.55235,4.55546,2418850097.6563
18.08.2021 20:00:00.000,4.55533,4.55581,4.55211,4.55211,7759779785.1563
18.08.2021 21:00:00.000,4.55211,4.55235,4.55009,4.55221,561250000
18.08.2021 22:00:00.000,4.55222,4.55508,4.55136,4.55136,184250000
18.08.2021 23:00:00.000,4.55136,4.55672,4.55115,4.55539,515690002.4414
19.08.2021 00:00:00.000,4.55538,4.56754,4.55515,4.56530,2569169921.875
19.08.2021 01:00:00.000,4.56533,4.56592,4.55206,4.56547,904580017.0898
19.08.2021 02:00:00.000,4.56547,4.56757,4.56467,4.56750,392690002.4414
19.08.2021 03:00:00.000,4.56750,4.56781,4.54866,4.56362,815299987.793
19.08.2021 04:00:00.000,4.56468,4.56801,4.56365,4.56698,277570007.3242
19.08.2021 05:00:00.000,4.56761,4.56831,4.55905,4.56526,531900024.4141
19.08.2021 06:00:00.000,4.56525,4.57203,4.56388,4.56939,2008290039.0625
19.08.2021 07:00:00.000,4.56926,4.57408,4.56861,4.57272,1180489990.2344
19.08.2021 08:00:00.000,4.57261,4.58580,4.57202,4.58323,2034290039.0625
19.08.2021 09:00:00.000,4.58322,4.59133,4.58033,4.58096,1718959960.9375
19.08.2021 10:00:00.000,4.58089,4.58427,4.57689,4.57893,2055320068.3594
19.08.2021 11:00:00.000,4.57883,4.58207,4.57603,4.57900,1010799987.793
19.08.2021 12:00:00.000,4.57900,4.58382,4.57873,4.58255,947289978.0273
19.08.2021 13:00:00.000,4.58261,4.58791,4.58261,4.58510,2090159912.1094
19.08.2021 14:00:00.000,4.58510,4.59009,4.58291,4.58851,2099560058.5938
19.08.2021 15:00:00.000,4.58824,4.58824,4.57923,4.58485,2677120117.1875
19.08.2021 16:00:00.000,4.58474,4.58479,4.58094,4.58276,2064429931.6406
19.08.2021 17:00:00.000,4.58276,4.58615,4.58276,4.58614,334369995.1172
19.08.2021 18:00:00.000,4.58574,4.58586,4.58414,4.58520,1090839965.8203
19.08.2021 19:00:00.000,4.58520,4.58521,4.58050,4.58207,673909973.1445
19.08.2021 20:00:00.000,4.58171,4.58262,4.57333,4.57995,2592550048.8281
19.08.2021 21:00:00.000,4.57333,4.58155,4.57103,4.57945,45919998.1689
19.08.2021 22:00:00.000,4.57946,4.58046,4.57533,4.57744,467260009.7656
19.08.2021 23:00:00.000,4.57890,4.58015,4.57761,4.57940,111650001.5259
20.08.2021 00:00:00.000,4.57958,4.58000,4.57807,4.57869,647409973.1445
20.08.2021 01:00:00.000,4.57836,4.58092,4.57836,4.58028,153889999.3896
20.08.2021 02:00:00.000,4.58028,4.58028,4.57871,4.57937,99919998.1689
20.08.2021 03:00:00.000,4.57883,4.57937,4.57873,4.57889,110400001.5259
20.08.2021 04:00:00.000,4.57892,4.58000,4.57858,4.57972,116809997.5586
20.08.2021 05:00:00.000,4.57970,4.58004,4.57895,4.57973,753229980.4688
20.08.2021 06:00:00.000,4.57967,4.58188,4.57825,4.58125,799770019.5313
20.08.2021 07:00:00.000,4.58137,4.58746,4.58100,4.58322,1114349975.5859
20.08.2021 08:00:00.000,4.58316,4.58788,4.58289,4.58787,889840026.8555
20.08.2021 09:00:00.000,4.58784,4.59277,4.58561,4.59105,1315859985.3516
20.08.2021 10:00:00.000,4.59125,4.59482,4.58717,4.58888,1132459960.9375
20.08.2021 11:00:00.000,4.58887,4.58921,4.58653,4.58777,1805479980.4688
20.08.2021 12:00:00.000,4.58777,4.58924,4.58653,4.58881,1743119995.1172
20.08.2021 13:00:00.000,4.58896,4.58914,4.58393,4.58474,1442319946.2891
20.08.2021 14:00:00.000,4.58474,4.58884,4.58461,4.58832,1264270019.5313
20.08.2021 15:00:00.000,4.58831,4.59037,4.58424,4.58823,2364800048.8281
20.08.2021 16:00:00.000,4.58836,4.58898,4.57858,4.58483,9212169921.875
20.08.2021 17:00:00.000,4.58491,4.58727,4.58115,4.58397,10232780273.4375
20.08.2021 18:00:00.000,4.58350,4.58452,4.58204,4.58285,10421660156.25
20.08.2021 19:00:00.000,4.58285,4.58753,4.58065,4.58154,2929360107.4219
20.08.2021 20:00:00.000,4.58170,4.58267,4.57452,4.57464,620599975.5859
20.08.2021 21:00:00.000,4.57464,4.57464,4.57464,4.57464,0
20.08.2021 22:00:00.000,4.57464,4.57464,4.57464,4.57464,0
20.08.2021 23:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 00:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 01:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 02:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 03:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 04:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 05:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 06:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 07:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 08:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 09:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 10:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 11:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 12:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 13:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 14:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 15:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 16:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 17:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 18:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 19:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 20:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 21:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 22:00:00.000,4.57464,4.57464,4.57464,4.57464,0
21.08.2021 23:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 00:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 01:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 02:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 03:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 04:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 05:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 06:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 07:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 08:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 09:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 10:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 11:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 12:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 13:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 14:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 15:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 16:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 17:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 18:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 19:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 20:00:00.000,4.57464,4.57464,4.57464,4.57464,0
22.08.2021 21:00:00.000,4.57993,4.57994,4.57853,4.57993,100000000
22.08.2021 22:00:00.000,4.56216,4.56851,4.55743,4.56752,107050003.0518
22.08.2021 23:00:00.000,4.57365,4.57438,4.55960,4.57227,1534209960.9375
23.08.2021 00:00:00.000,4.57228,4.58055,4.57227,4.57775,2804389892.5781
23.08.2021 01:00:00.000,4.57776,4.57818,4.57419,4.57656,401220001.2207
23.08.2021 02:00:00.000,4.57655,4.57801,4.57565,4.57697,191789993.2861
23.08.2021 03:00:00.000,4.57698,4.57701,4.57486,4.57537,357769989.0137
23.08.2021 04:00:00.000,4.57537,4.57567,4.57484,4.57499,129940002.4414
23.08.2021 05:00:00.000,4.57555,4.57571,4.57485,4.57560,293119995.1172
23.08.2021 06:00:00.000,4.57560,4.58267,4.57560,4.57823,1295290039.0625
23.08.2021 07:00:00.000,4.57823,4.58425,4.57783,4.58362,1780290039.0625
23.08.2021 08:00:00.000,4.58361,4.58862,4.58361,4.58707,918030029.2969
23.08.2021 09:00:00.000,4.58707,4.58777,4.58339,4.58566,561080017.0898
23.08.2021 10:00:00.000,4.58563,4.58975,4.58543,4.58690,564099975.5859
23.08.2021 11:00:00.000,4.58722,4.58820,4.58293,4.58481,584849975.5859
23.08.2021 12:00:00.000,4.58489,4.58729,4.58458,4.58618,723520019.5313
23.08.2021 13:00:00.000,4.58631,4.58711,4.58203,4.58476,1188000000
23.08.2021 14:00:00.000,4.58451,4.58563,4.58208,4.58293,1043609985.3516
23.08.2021 15:00:00.000,4.58291,4.58380,4.58143,4.58325,935409973.1445
23.08.2021 16:00:00.000,4.58325,4.58325,4.58066,4.58124,951330017.0898
23.08.2021 17:00:00.000,4.58124,4.58180,4.58110,4.58180,451000000
23.08.2021 18:00:00.000,4.58156,4.58233,4.58097,4.58100,1300540039.0625
23.08.2021 19:00:00.000,4.58100,4.58131,4.58057,4.58120,153860000.6104
23.08.2021 20:00:00.000,4.58108,4.58261,4.58108,4.58230,1699689941.4063
23.08.2021 21:00:00.000,4.58230,4.58238,4.57937,4.57990,128500000
23.08.2021 22:00:00.000,4.57990,4.58243,4.57990,4.58003,182750000
